id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity
723723,3740695,0,0.0,f,t,t,47.61896,-122.28818,1,1.0,1.0,1.0,524.0,30.0,200.0,4.64,4.51,4.84,4.77,4.79,4.65,4.56,f,2,1,3,f,t,2,6,3721,-0.97,-0.6,-1.5699999999999998
723846,3737272,100,100.0,t,t,t,47.69839,-122.31505,3,1.0,0.0,1.0,167.0,2.0,1125.0,4.89,4.93,4.92,4.92,4.94,4.86,4.81,f,1,5,3,t,t,1,55,3721,-0.46,-0.92,-1.3800000000000001
748526,3932149,100,0.0,f,t,t,47.67846,-122.36325,2,1.0,1.0,1.0,61.0,30.0,30.0,4.64,4.61,4.79,4.88,4.82,4.81,4.63,f,1,3,3,f,t,2,28,3703,-0.82,1.11,0.29000000000000015
752483,450548,100,67.0,f,t,t,47.618918,-122.315682,4,2.0,2.0,2.0,149.0,29.7,1125.0,4.85,4.9,4.67,4.94,4.93,4.96,4.73,f,1,5,3,t,t,3,39,4284,-0.38,1.11,0.7300000000000001
757840,3991908,100,100.0,t,t,t,47.63349,-122.35611,8,2.5,4.0,7.0,357.0,3.1,1125.0,4.93,4.97,4.95,4.95,4.9,4.94,4.85,t,1,5,3,t,t,2,64,3696,0.6,1.11,1.71
789229,1872473,0,0.0,f,t,t,47.59393,-122.33262,4,1.0,1.0,1.0,155.0,30.0,1125.0,4.75,4.82,4.55,4.89,4.93,4.73,4.71,f,1,1,3,f,t,2,16,3931,-0.66,-2.09,-2.75
793629,4181120,100,58.0,t,t,t,47.57734,-122.31492,2,1.0,1.0,1.0,121.0,10.0,180.0,4.84,4.89,4.83,4.94,4.9,4.82,4.84,f,1,4,3,t,f,2,54,3674,0.09,1.11,1.2000000000000002
841274,4133943,100,100.0,t,t,t,47.58548,-122.29458,4,1.0,1.0,2.0,100.0,3.0,45.0,4.86,4.96,4.9,4.98,4.93,4.85,4.88,f,1,5,3,t,t,2,38,3680,-0.47,0.89,0.42000000000000004
844939,4411144,100,100.0,t,t,t,47.61503,-122.3475,4,1.0,1.0,1.0,225.0,2.0,1125.0,4.83,4.91,4.91,4.85,4.9,4.97,4.79,t,2,5,3,t,t,3,27,3647,-0.48,0.47,-0.010000000000000009
846763,4421734,100,78.0,t,t,t,47.67995,-122.30859,2,1.0,1.0,1.0,60.0,30.0,365.0,4.82,4.89,4.81,4.82,4.88,4.88,4.9,f,1,5,2,f,t,3,29,3646,-0.87,0.47,-0.4
877203,287172,100,100.0,t,t,t,47.60029,-122.30185,2,1.5,1.0,1.0,53.0,30.0,1125.0,4.7,4.63,4.7,4.78,4.75,4.59,4.73,f,2,5,2,t,t,2,15,4409,-0.75,1.11,0.3600000000000001
879181,287172,100,100.0,t,t,t,47.60096,-122.3019,2,1.5,1.0,2.0,53.0,30.0,365.0,4.8,4.85,4.78,4.92,4.87,4.68,4.81,f,2,5,2,t,t,2,24,4409,-0.77,1.11,0.3400000000000001
902609,3264544,100,100.0,f,t,t,47.52383,-122.35287,2,1.0,1.0,1.0,77.0,2.0,1125.0,4.8,4.88,4.86,4.98,4.96,4.53,4.79,t,3,5,3,t,t,2,46,3769,-0.23,-0.07,-0.30000000000000004
904057,4678869,100,99.0,f,t,t,47.66617,-122.36693,2,1.0,1.0,2.0,138.0,3.0,1125.0,4.92,4.94,4.88,4.98,4.97,4.88,4.92,f,1,5,3,t,t,3,32,3619,0.78,0.36,1.1400000000000001
942490,4705328,100,100.0,f,t,f,47.68726,-122.36279,5,1.0,1.0,3.0,108.0,2.0,100.0,4.46,4.53,4.58,4.84,4.75,4.68,4.55,f,1,4,2,t,t,2,31,3617,-0.63,-1.02,-1.65
948077,365687,90,100.0,t,t,t,47.62845,-122.32513,2,1.0,1.0,1.0,194.0,2.0,1125.0,4.98,4.97,4.98,4.96,4.88,4.96,4.88,t,1,5,3,t,t,3,57,4334,0.7,0.47,1.17
993804,3169976,67,75.0,f,t,t,47.66308,-122.2838,1,1.0,1.0,1.0,78.0,30.0,60.0,3.67,3.33,4.0,3.67,3.67,4.67,3.67,f,2,4,2,f,t,2,14,3778,-1.15,-1.24,-2.3899999999999997
1000883,5486919,100,100.0,t,t,t,47.58246,-122.39668,2,1.0,1.0,1.0,133.0,3.0,29.0,4.9,4.95,4.9,4.98,4.95,4.95,4.87,t,1,5,3,t,t,3,52,3556,-0.25,0.15,-0.1
1012003,5567436,0,0.0,f,t,t,47.63948,-122.32236,4,1.0,1.0,2.0,145.0,30.0,360.0,4.94,4.92,4.97,4.97,5.0,4.94,4.94,f,1,1,2,t,t,2,36,3551,-1.01,1.11,0.10000000000000009
1022135,5387574,0,50.0,f,t,t,47.70662,-122.34358,2,1.5,1.0,1.0,82.0,30.0,365.0,4.57,4.86,4.43,4.71,4.86,3.86,4.71,t,1,1,2,f,t,2,29,3563,-1.13,-1.34,-2.4699999999999998
1023693,5635244,100,99.0,t,t,t,47.67936,-122.3704,2,1.0,1.0,1.0,151.0,3.9,1125.0,4.93,4.96,4.97,4.99,4.99,4.84,4.88,f,2,5,3,t,t,3,17,3546,0.26,0.57,0.83
1042022,5736221,100,100.0,t,t,t,47.63326,-122.28009,2,1.0,1.0,1.0,105.0,2.0,1120.0,4.81,4.9,4.85,4.99,4.97,4.95,4.8,t,1,5,3,t,t,2,33,3539,0.2,0.57,0.77
1043194,3294357,100,96.0,t,t,t,47.61107,-122.32888,4,1.0,1.0,2.0,175.0,30.0,1125.0,4.81,4.88,4.83,4.88,4.91,4.92,4.68,t,4,5,3,t,t,2,26,3767,-0.95,1.11,0.16000000000000014
1048798,5774906,100,99.0,t,t,t,47.52586,-122.38272,4,2.0,1.0,2.0,193.0,2.0,60.0,4.96,4.97,4.95,4.99,4.97,4.96,4.86,f,1,5,3,t,t,2,57,3537,0.52,0.36,0.88
1090449,2739131,100,100.0,f,t,t,47.61769,-122.32645,4,1.0,1.0,1.0,107.0,2.0,8.0,4.76,4.76,4.6,4.97,4.95,4.9,4.76,f,1,5,3,t,t,3,23,3820,0.66,1.11,1.77
1097520,6031552,100,93.0,t,t,t,47.56692,-122.28106,2,1.5,1.0,1.0,121.0,3.0,365.0,4.86,4.89,4.91,4.91,4.91,4.8,4.85,f,1,4,3,t,t,2,54,3520,0.07,0.68,0.75
1100686,3921530,100,92.0,t,t,t,47.65417,-122.35402,2,1.0,1.0,1.0,77.0,4.0,1125.0,4.8,4.88,4.77,4.83,4.89,4.86,4.83,f,3,5,2,t,t,2,57,3704,0.48,0.15,0.63
1112092,5856339,100,91.0,t,t,t,47.63555,-122.365,3,1.0,1.0,3.0,135.0,7.0,90.0,4.87,4.94,4.85,4.83,4.9,4.92,4.73,f,1,4,3,t,t,2,14,3531,-0.95,-0.17,-1.1199999999999999
1114695,165390,100,99.0,t,t,t,47.66215,-122.33879,7,2.5,3.0,3.0,314.0,18.6,1124.0,4.8,4.86,4.9,4.92,4.95,4.88,4.74,f,4,4,3,t,t,2,21,4533,-0.85,0.15,-0.7
1122236,1121532,100,52.0,f,t,t,47.62383,-122.32381,2,1.0,1.0,1.0,152.0,30.0,1125.0,4.74,4.74,4.83,4.82,4.82,4.88,4.53,f,11,4,3,t,t,2,25,4112,-0.58,-0.49,-1.0699999999999998
1125133,3074414,94,95.0,f,t,t,47.65908,-122.31771,3,1.0,1.0,1.0,120.0,30.0,1125.0,4.0,4.28,4.11,4.31,4.44,4.22,4.0,f,115,4,3,t,t,2,27,3788,-1.01,-1.45,-2.46
1146966,3921530,100,92.0,t,t,t,47.65474,-122.3526,2,1.0,1.0,1.0,93.0,4.0,1125.0,4.79,4.84,4.73,4.89,4.89,4.86,4.87,t,3,5,2,t,t,2,44,3704,0.14,0.79,0.93
1150519,6305984,0,50.0,f,t,t,47.67113,-122.31419,7,1.5,3.0,4.0,300.0,30.0,1125.0,4.95,5.0,4.89,5.0,4.95,4.94,4.83,f,1,1,3,f,t,3,33,3502,-1.09,-1.24,-2.33
1157083,3294357,100,96.0,t,t,t,47.61248,-122.32861,4,2.0,2.0,3.0,285.0,3.0,1125.0,4.74,4.82,4.66,4.8,4.88,4.92,4.56,t,4,5,3,t,t,2,27,3767,-0.8,-0.07,-0.8700000000000001
1159111,1787819,91,97.0,f,t,t,47.61385,-122.32245,6,1.0,2.0,3.0,204.0,3.0,1125.0,4.78,4.88,4.84,4.95,4.9,4.79,4.77,t,3,5,3,t,t,2,48,3945,-0.59,0.47,-0.12
1171574,4485958,100,99.0,t,t,t,47.60962,-122.2952,2,1.0,1.0,1.0,83.0,4.1,60.0,4.9,4.96,4.88,4.99,4.98,4.84,4.9,f,2,4,3,t,t,2,21,3637,1.2,0.68,1.88
1179538,6407320,100,76.0,f,t,t,47.67277,-122.3747,4,1.5,2.0,2.0,171.0,30.0,1125.0,4.83,4.8,4.67,4.8,4.83,4.6,4.6,f,3,5,2,t,t,2,22,3496,-1.13,-1.56,-2.69
1190224,6506114,100,0.0,f,t,t,47.69414,-122.27722,1,1.0,1.0,1.0,60.0,30.0,90.0,4.77,4.83,4.48,4.82,4.97,4.72,4.69,f,2,4,2,f,t,2,22,3490,-1.04,-1.98,-3.02
1190571,6506114,100,0.0,f,t,t,47.69413,-122.2762,2,1.0,1.0,1.0,60.0,30.0,30.0,4.7,4.77,4.38,4.85,4.92,4.73,4.62,f,2,4,2,f,t,2,18,3490,-1.05,-1.98,-3.0300000000000002
1205666,6584748,100,86.0,t,t,t,47.53029,-122.38604,2,1.5,1.0,1.0,93.0,1.0,14.0,4.94,4.95,4.98,4.97,4.95,4.86,4.89,f,2,4,2,t,t,2,41,3485,0.1,-1.34,-1.24
1219691,6654033,100,60.0,f,t,t,47.73206,-122.33943,4,1.0,2.0,2.0,129.0,30.0,1125.0,4.89,4.98,4.95,4.91,4.83,4.79,4.95,f,1,3,3,t,f,2,39,3481,-0.89,-0.39,-1.28
1246769,1025723,100,98.0,t,t,t,47.61215,-122.32971,2,1.0,1.0,1.0,175.0,4.0,45.0,4.86,4.82,4.88,4.92,4.96,4.89,4.8,f,2,5,3,t,t,2,50,4123,0.41,0.04,0.44999999999999996
1256892,6846442,100,97.0,t,t,t,47.67758,-122.35822,4,1.0,1.0,2.0,107.0,2.0,1125.0,4.9,4.9,4.98,4.98,4.96,4.88,4.86,f,1,5,3,t,t,2,50,3470,-0.09,1.0,0.91
1260259,3009864,100,80.0,t,t,t,47.66046,-122.40292,3,1.0,1.0,1.0,161.0,12.5,686.6,4.96,4.95,4.94,4.97,4.98,4.91,4.86,f,1,5,3,t,t,3,45,3794,-0.61,-0.6,-1.21
1265651,3074414,94,95.0,f,t,t,47.66456,-122.3046,5,2.0,2.0,3.0,170.0,30.0,1000.0,4.14,4.48,4.52,4.37,4.33,4.52,3.93,f,115,4,3,t,t,2,44,3788,-1.02,0.47,-0.55
1273432,6931145,0,100.0,f,t,t,47.60188,-122.30785,6,2.5,2.0,2.0,304.0,30.0,45.0,4.92,4.94,4.94,4.94,4.94,4.66,4.77,t,1,1,3,t,t,3,35,3465,-1.01,1.11,0.10000000000000009
1299597,7066141,100,100.0,f,t,t,47.60179,-122.29357,3,1.0,2.0,2.0,145.0,2.1,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,5,3,t,t,2,46,3457,-0.77,0.57,-0.20000000000000007
1301535,468703,100,96.0,t,t,t,47.68359,-122.38034,6,1.0,2.0,2.0,111.0,2.0,28.0,4.85,4.89,4.93,4.94,4.96,4.86,4.78,f,1,4,3,t,t,3,56,4275,0.36,1.11,1.4700000000000002
1351716,6592975,100,63.0,t,t,t,47.59674,-122.30964,4,1.0,1.0,1.0,92.0,30.0,365.0,4.82,4.9,4.87,4.94,4.94,4.69,4.74,f,1,3,3,f,t,2,30,3484,-0.09,1.11,1.02
1355094,5112492,0,0.0,f,t,t,47.62195,-122.32262,1,1.0,1.0,1.0,36.0,30.0,1125.0,4.71,4.75,4.58,4.94,4.88,4.92,4.68,t,5,1,2,f,t,2,30,3583,-0.42,1.11,0.6900000000000002
1356339,1121532,100,52.0,f,t,t,47.62235,-122.32594,2,1.0,1.0,1.0,157.0,30.0,1125.0,4.74,4.82,4.76,4.83,4.88,4.88,4.65,f,11,4,3,t,t,2,22,4112,-0.35,-0.39,-0.74
1365882,3074414,94,95.0,f,t,t,47.66178,-122.30149,3,1.0,1.0,1.0,125.0,30.0,1125.0,4.03,4.27,4.4,4.43,4.6,4.43,4.03,f,115,4,3,t,t,2,45,3788,-1.01,1.11,0.10000000000000009
1407502,6136210,0,0.0,f,t,t,47.67306,-122.36651,1,1.0,1.0,1.0,70.0,30.0,1125.0,4.67,4.46,4.62,4.81,4.81,4.73,4.73,f,1,2,2,t,t,2,19,3513,-1.04,0.15,-0.89
1417880,3074414,94,95.0,f,t,t,47.66139,-122.31495,3,1.0,1.0,2.0,116.0,1.0,1125.0,4.11,4.33,4.47,4.61,4.61,4.53,4.25,f,115,4,3,t,t,2,28,3788,-1.01,0.89,-0.12
1439237,7730805,100,50.0,f,t,t,47.6076,-122.29081,2,1.0,1.0,2.0,88.0,31.0,1125.0,4.91,4.91,4.99,4.97,5.0,4.95,4.79,f,2,4,2,t,t,3,5,3424,-0.77,1.11,0.3400000000000001
1455269,7804761,100,97.0,f,t,t,47.56591,-122.28939,6,1.0,3.0,5.0,120.0,3.0,1125.0,4.86,4.89,4.92,4.94,4.95,4.6,4.85,f,1,4,3,t,t,2,55,3421,-0.25,0.79,0.54
1484595,3074414,94,95.0,f,t,t,47.65865,-122.31784,3,1.0,1.0,1.0,106.0,30.0,1125.0,4.36,4.44,4.22,4.64,4.56,4.67,4.19,f,115,4,3,t,t,2,35,3788,-1.01,1.11,0.10000000000000009
1493349,3074414,94,95.0,f,t,t,47.66822,-122.2986,3,1.0,1.0,2.0,120.0,30.0,1125.0,4.1,4.38,4.28,4.59,4.31,4.46,4.1,f,115,4,3,f,t,2,17,3788,-0.99,0.57,-0.42000000000000004
1494828,316200,100,100.0,t,t,t,47.63996,-122.32414,4,1.0,2.0,2.0,142.0,30.0,1125.0,4.88,4.95,4.97,4.97,4.94,4.74,4.83,t,7,5,3,f,t,3,42,4382,-0.13,1.11,0.9800000000000001
1494986,316200,100,100.0,t,t,t,47.63346,-122.34558,4,1.5,1.0,1.0,171.0,30.0,1125.0,4.93,4.94,4.96,4.98,4.99,4.82,4.88,t,7,5,3,t,t,3,18,4382,-0.45,-0.28,-0.73
1531351,3074414,94,95.0,f,t,t,47.65745,-122.31625,4,1.0,1.0,1.0,106.0,30.0,1125.0,3.97,4.39,4.0,4.3,4.33,4.33,3.97,f,115,4,3,f,t,2,30,3788,-1.02,0.68,-0.33999999999999997
1531458,3074414,94,95.0,f,t,t,47.66502,-122.30352,4,1.0,1.0,1.0,116.0,30.0,1125.0,4.42,4.49,4.41,4.7,4.79,4.74,4.27,f,115,4,3,t,t,2,46,3788,-0.88,0.25,-0.63
1541705,3074414,94,95.0,f,t,t,47.66685,-122.295,1,1.0,1.0,1.0,68.0,30.0,1125.0,4.15,4.48,4.0,4.36,4.52,4.7,4.44,f,115,4,2,f,t,2,43,3788,-1.01,1.11,0.10000000000000009
1556170,8284327,100,100.0,f,t,t,47.57352,-122.30891,3,1.0,1.0,1.0,79.0,30.0,1125.0,4.69,4.83,4.91,4.94,4.9,4.56,4.69,f,2,5,3,t,t,2,46,3399,-0.59,1.11,0.5200000000000001
1562643,8315334,100,99.0,t,t,t,47.62543,-122.32496,6,3.5,4.0,5.0,418.0,3.0,14.0,4.66,4.81,4.56,4.84,4.79,4.9,4.73,f,3,5,3,t,t,3,30,3397,-0.71,1.0,0.29000000000000004
1579615,4384828,0,0.0,f,t,f,47.67566,-122.38795,4,1.0,1.0,2.0,110.0,3.0,1125.0,4.94,4.94,4.98,4.97,4.92,4.94,4.86,t,2,1,3,t,t,2,56,3651,0.06,0.47,0.53
1588658,3593244,100,100.0,t,t,t,47.670322,-122.315468,4,1.0,2.0,3.0,200.0,2.0,1125.0,4.9,4.96,4.98,5.0,5.0,4.91,4.93,t,1,5,3,t,t,2,15,3736,-0.18,-0.92,-1.1
1588941,5692720,0,0.0,f,t,t,47.68413,-122.37347,2,1.0,1.0,1.0,93.0,1.0,10.0,4.94,4.99,4.99,5.0,4.97,4.9,4.91,f,1,1,2,t,t,3,33,3542,-0.36,1.11,0.7500000000000001
1589681,681242,100,99.0,t,t,t,47.67909,-122.38422,2,1.0,0.0,1.0,95.0,1.3,10.0,4.69,4.84,4.6,4.92,4.89,4.88,4.77,t,1,5,3,t,t,3,43,4202,0.87,1.0,1.87
1589732,3074414,94,95.0,f,t,t,47.65884,-122.31809,3,1.0,1.0,2.0,110.0,1.0,1125.0,3.96,4.04,4.35,4.38,4.41,4.56,3.78,f,115,4,3,t,t,2,27,3788,-1.05,0.36,-0.6900000000000001
1593991,8501598,100,0.0,f,t,f,47.69106,-122.38337,2,0.5,1.0,1.0,150.0,30.0,1125.0,4.88,4.81,4.79,5.0,5.0,4.93,4.74,f,1,3,2,f,t,2,8,3391,-0.95,-2.09,-3.04
1594219,197690,100,0.0,f,t,t,47.71483,-122.35631,2,1.5,1.0,1.0,999.0,59.0,125.0,4.75,4.77,4.64,4.83,4.88,4.44,4.72,t,3,5,2,f,t,3,31,4505,-0.82,-1.98,-2.8
1594313,197690,100,0.0,f,t,t,47.71395,-122.3561,2,1.5,1.0,1.0,999.0,59.0,125.0,4.8,4.87,4.7,4.91,4.9,4.62,4.71,t,3,5,2,f,t,3,27,4505,-0.81,-1.98,-2.79
1599010,3074414,94,95.0,f,t,t,47.66135,-122.31503,3,1.0,0.0,1.0,98.0,30.0,1125.0,4.3,4.55,4.15,4.35,4.65,4.6,4.4,f,115,4,3,t,t,2,34,3788,-1.07,0.79,-0.28
1603124,3074414,94,95.0,f,t,t,47.66108,-122.31434,3,1.0,0.0,1.0,110.0,1.0,1125.0,4.29,4.38,4.48,4.43,4.38,4.57,4.24,f,115,4,3,t,t,2,28,3788,-1.08,-0.39,-1.4700000000000002
1629525,8660724,100,93.0,t,t,t,47.57741,-122.30158,1,1.0,1.0,1.0,45.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,5,2,f,t,2,43,3383,-1.1,1.11,0.010000000000000009
1647216,3074414,94,95.0,f,t,t,47.66281,-122.31305,2,1.0,0.0,1.0,115.0,30.0,1125.0,4.13,4.3,4.39,4.35,4.17,4.22,4.0,f,115,4,3,t,t,2,22,3788,-1.06,-2.09,-3.15
1684236,8905591,100,100.0,f,t,t,47.61215,-122.32971,2,1.0,1.0,1.0,101.0,4.0,1125.0,4.85,4.93,4.77,4.94,4.92,4.94,4.8,t,1,5,3,t,t,2,29,3370,-0.34,1.0,0.6599999999999999
1686930,8916363,100,100.0,t,t,t,47.63059,-122.36509,5,1.0,3.0,4.0,193.0,1.0,10.0,4.9,4.95,4.91,4.95,4.94,4.95,4.82,t,3,5,3,t,t,3,20,3370,1.12,0.36,1.48
1696015,8956137,80,80.0,f,t,t,47.63232,-122.39463,8,2.0,3.0,3.0,375.0,30.0,1125.0,4.65,4.59,4.46,4.85,4.9,4.93,4.63,f,3,4,3,t,t,2,25,3368,-0.98,-0.71,-1.69
1696194,8956137,80,80.0,f,t,t,47.63236,-122.39476,4,1.0,1.0,3.0,165.0,30.0,1125.0,4.69,4.6,4.42,4.73,4.8,4.92,4.53,f,3,4,3,f,t,2,23,3368,-0.92,-0.71,-1.63
1696389,8956137,80,80.0,f,t,t,47.6304,-122.37041,6,2.0,3.0,3.0,300.0,30.0,1125.0,4.75,4.75,5.0,5.0,5.0,5.0,4.5,t,3,4,3,f,t,2,23,3368,-1.12,0.36,-0.7600000000000001
1716901,3650951,100,92.0,f,t,t,47.61884,-122.32476,3,1.0,1.0,1.0,105.0,3.0,10.0,4.92,4.93,4.84,4.98,5.0,4.92,4.92,f,1,5,3,t,t,2,42,3730,-0.52,1.11,0.5900000000000001
1732441,1214247,89,67.0,f,t,t,47.56204,-122.36149,3,1.0,1.0,3.0,90.0,2.0,120.0,4.92,4.94,4.75,4.98,4.96,4.79,4.92,f,1,5,3,t,t,2,37,4092,-0.43,1.0,0.5700000000000001
1737244,9148911,100,50.0,f,t,t,47.67148,-122.28099,2,1.0,1.0,1.0,71.0,30.0,1125.0,4.85,4.93,4.83,4.87,4.93,4.85,4.72,f,1,3,2,t,t,3,44,3358,-0.96,-2.09,-3.05
1764100,3074414,94,95.0,f,t,t,47.66316,-122.31276,2,1.0,1.0,2.0,120.0,30.0,365.0,4.31,4.59,4.48,4.49,4.61,4.47,4.27,f,115,4,3,t,t,2,43,3788,-0.94,1.11,0.17000000000000015
1773803,8026420,29,0.0,f,t,t,47.6568,-122.31299,6,1.0,1.0,1.0,92.0,30.0,90.0,4.2,4.41,4.12,4.55,4.56,4.65,4.3,f,2,2,3,f,t,2,12,3411,0.17,0.68,0.8500000000000001
1775016,8315334,100,99.0,t,t,t,47.62543,-122.32496,2,1.5,1.0,1.0,109.0,1.0,14.0,4.81,4.89,4.84,4.88,4.85,4.88,4.76,f,3,5,2,t,t,3,29,3397,0.7,1.11,1.81
1802663,9450725,100,100.0,t,t,t,47.65428,-122.33766,4,1.0,1.0,2.0,116.0,2.0,1125.0,4.93,4.95,4.95,4.97,4.97,4.98,4.89,f,1,5,3,t,t,2,41,3343,0.2,0.57,0.77
1807936,3464851,100,0.0,f,t,t,47.70265,-122.31618,4,1.5,2.0,2.0,60.0,30.0,30.0,4.68,4.72,4.16,4.88,4.8,4.88,4.6,f,1,5,2,f,t,2,22,3749,-0.98,-1.77,-2.75
1820794,9533123,100,93.0,t,t,t,47.63089,-122.34815,2,1.0,0.0,1.0,153.0,2.0,28.0,4.97,4.98,4.96,4.98,4.98,4.93,4.93,f,1,5,3,t,t,3,21,3338,1.22,0.79,2.01
1851863,9671138,0,0.0,f,t,t,47.69674,-122.34621,2,1.0,1.0,1.0,82.0,30.0,120.0,4.81,4.95,5.0,4.98,4.91,4.33,4.79,f,1,1,3,f,t,2,25,3331,-0.97,1.11,0.14000000000000012
1900698,3118422,100,100.0,f,t,t,47.55306,-122.28104,1,1.5,1.0,1.0,35.0,30.0,120.0,4.69,4.83,4.57,4.85,4.88,4.55,4.69,f,1,5,2,f,t,3,39,3784,-0.27,1.11,0.8400000000000001
1905473,9890727,0,0.0,f,t,t,47.60728,-122.29714,2,1.0,1.0,1.0,75.0,30.0,30.0,4.5,4.83,4.17,4.5,4.83,4.33,4.5,t,1,1,2,f,t,2,14,3319,-1.13,1.11,-0.019999999999999796
1909058,2497928,100,96.0,t,t,t,47.63812,-122.37077,2,1.0,1.0,1.0,100.0,3.0,14.0,4.94,4.96,4.97,4.95,4.95,4.89,4.89,f,1,5,2,t,t,2,15,3846,-0.44,-0.07,-0.51
1925661,9975709,100,0.0,f,t,f,47.57943,-122.30387,2,1.0,1.0,1.0,45.0,30.0,1125.0,4.8,4.96,4.95,4.93,4.88,4.73,4.82,t,1,5,2,f,t,2,35,3315,-0.67,1.11,0.44000000000000006
1928010,8315334,100,99.0,t,t,t,47.62543,-122.32496,2,1.5,1.0,2.0,109.0,1.0,1125.0,4.8,4.85,4.86,4.92,4.87,4.9,4.77,f,3,5,2,t,t,3,27,3397,0.96,0.68,1.6400000000000001
1935439,10014839,100,100.0,f,t,f,47.70407,-122.36123,2,2.0,1.0,1.0,35.0,31.0,1125.0,4.5,4.75,4.44,4.69,4.56,4.88,4.81,f,1,3,2,f,f,2,41,3313,-1.09,1.11,0.020000000000000018
1976382,1121532,100,52.0,f,t,t,47.62372,-122.32417,2,1.0,1.0,1.0,157.0,30.0,365.0,4.82,4.82,4.83,4.85,4.88,4.87,4.64,f,11,4,3,t,t,2,27,4112,-0.74,-0.17,-0.91
1983713,10235544,100,86.0,t,t,t,47.59181,-122.29372,3,1.0,1.0,1.0,106.0,15.0,1125.0,4.87,4.9,4.88,4.9,5.0,4.9,4.9,f,2,4,3,t,t,2,33,3303,-0.92,1.11,0.19000000000000006
1984692,5525120,100,72.0,t,t,t,47.68448,-122.34495,6,2.0,3.0,2.0,363.0,2.1,1122.5,5.0,5.0,5.0,5.0,5.0,4.88,4.88,f,1,4,3,t,f,2,53,3553,-1.09,0.79,-0.30000000000000004
2026794,10392662,100,100.0,f,t,t,47.65973,-122.3322,2,1.0,1.0,1.0,66.0,30.0,1125.0,4.64,4.53,4.75,4.88,4.91,4.92,4.67,f,2,3,2,t,t,2,32,3295,-0.05,-0.81,-0.8600000000000001
2033191,10437300,0,0.0,f,t,t,47.67612,-122.33221,4,1.0,2.0,2.0,180.0,3.0,1125.0,4.98,4.97,4.98,4.98,4.98,4.99,4.85,f,1,1,3,t,t,2,41,3293,-0.53,1.11,0.5800000000000001
2037250,1865986,100,92.0,t,t,t,47.68434,-122.3572,2,1.0,1.0,1.0,111.0,3.0,30.0,4.88,4.9,4.93,4.97,4.98,4.91,4.78,f,2,5,2,t,t,2,30,3932,-0.74,-1.45,-2.19
2069917,8284327,100,100.0,f,t,t,47.57325,-122.3074,3,1.0,1.0,1.0,146.0,3.0,1125.0,4.72,4.82,4.91,4.99,4.93,4.69,4.63,f,2,5,3,t,t,2,28,3399,-0.67,-1.66,-2.33
2112625,10771753,100,75.0,t,t,f,47.59483,-122.29297,2,1.0,1.0,1.0,74.0,30.0,1125.0,4.86,4.86,4.86,4.96,4.98,4.73,4.86,f,1,3,2,f,t,3,37,3274,-0.94,0.15,-0.7899999999999999
2118253,3074414,94,95.0,f,t,t,47.66789,-122.3008,4,1.0,2.0,2.0,135.0,30.0,1125.0,4.17,4.34,4.63,4.66,4.49,4.57,4.31,f,115,4,3,f,t,2,37,3788,-1.0,0.68,-0.31999999999999995
2150760,10977007,100,73.0,t,t,t,47.55264,-122.27113,2,1.0,0.0,1.0,145.0,2.0,30.0,4.77,4.84,4.89,4.94,4.82,4.8,4.73,f,1,4,3,t,t,2,28,3264,-0.28,-0.17,-0.45000000000000007
2187563,6668610,100,94.0,t,t,t,47.658047,-122.327881,5,1.0,2.0,4.0,210.0,2.7,13.0,4.71,4.91,4.91,4.92,4.93,4.91,4.66,f,2,5,3,t,t,2,43,3480,-0.7,0.57,-0.13
2197168,11206862,100,75.0,f,t,t,47.57882,-122.30842,4,1.0,2.0,2.0,146.0,30.0,180.0,4.96,4.97,4.97,4.99,5.0,4.86,4.9,f,1,3,3,t,t,2,34,3255,-0.4,1.11,0.7100000000000001
2215336,11299221,100,97.0,t,t,t,47.67334,-122.33451,5,1.0,2.0,2.0,151.0,2.1,240.0,4.8,4.92,4.72,4.94,4.92,4.93,4.8,f,4,5,3,t,t,2,24,3252,-0.5,0.25,-0.25
2234730,3074414,94,95.0,f,t,t,47.66082,-122.31358,2,1.0,1.0,1.0,100.0,1.0,1125.0,4.5,4.69,4.54,4.6,4.74,4.89,4.46,f,115,4,3,t,t,2,40,3788,-0.98,1.0,0.020000000000000018
2267862,11580391,0,0.0,f,t,t,47.66577,-122.36659,2,1.0,1.0,4.0,115.0,30.0,1125.0,4.84,4.89,4.86,4.91,5.0,4.8,4.73,t,1,1,3,t,t,3,28,3243,-0.89,-0.71,-1.6
2297917,11737076,90,77.0,t,t,t,47.70914,-122.36338,4,1.0,1.0,2.0,100.0,2.0,1125.0,4.88,4.93,4.83,4.87,4.93,4.82,4.78,f,1,4,3,t,t,2,23,3238,-0.54,-0.17,-0.7100000000000001
